Obs_ID,Ecoregion,Country,Site,Subsite,Latitude,Longitude,Depth_m,Genus,O_n,Species,Date,month,year,N,Start_time,No_start,Quality_start,End_time,No_end,Quality_end,Gamete_release,Situation,Timezone,DoNFM,DoSRtNFM,Sunrise,Sunset,Reference,Ref_ID,Comments
5171,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,22,8,2016,1,20:28,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,4,05:29,18:21,"Chen, Chen & Chang unpublished",19,
5172,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,22,8,2016,2,20:48,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,4,05:29,18:21,Chang & Chen unpublished,17,
5173,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,22,8,2016,1,20:48,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,4,05:29,18:21,"Chen, Chen & Chang unpublished",19,
5174,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,22,8,2016,1,20:28,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,4,05:29,18:21,Chang & Chen unpublished,17,
5175,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptoseris,,mycetoseroides,23,8,2016,1,20:09,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,5,05:29,18:20,"Chen, Chen & Chang unpublished",19,
5176,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptoseris,,mycetoseroides,23,8,2016,1,20:09,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,5,05:29,18:20,Chang & Chen unpublished,17,
5177,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptoseris,,mycetoseroides,23,8,2016,1,20:09,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,5,05:29,18:20,Chang & Chen unpublished,17,
5178,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptoseris,,mycetoseroides,23,8,2016,1,20:09,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,5,05:29,18:20,"Chen, Chen & Chang unpublished",19,
5179,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Lithophyllon,,undulatum,23,8,2016,1,20:42,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,5,05:29,18:20,"Chen, Chen & Chang unpublished",19,
5180,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Lithophyllon,,undulatum,23,8,2016,1,20:42,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,5,05:29,18:20,Chang & Chen unpublished,17,
5181,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,8,Mycedium,,robokaki,23,8,2016,1,,TRUE,,,TRUE,,Bundles,In situ,8,2016/8/18,5,05:29,18:20,"Chen, Chen & Chang unpublished",19,
5182,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,8,Mycedium,,robokaki,23,8,2016,2,,TRUE,,,TRUE,,Bundles,In situ,8,2016/8/18,5,05:29,18:20,Chang & Chen unpublished,17,
5183,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,8,Mycedium,,robokaki,23,8,2016,1,,TRUE,,,TRUE,,Bundles,In situ,8,2016/8/18,5,05:29,18:20,Chang & Chen unpublished,17,
5184,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,8,Mycedium,,robokaki,23,8,2016,1,,TRUE,,,TRUE,,Bundles,In situ,8,2016/8/18,5,05:29,18:20,"Chen, Chen & Chang unpublished",19,
5185,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,8,2016,1,20:14,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5186,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,8,2016,2,20:14,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5187,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,8,2016,1,19:54,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5188,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,8,2016,1,19:54,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5189,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,8,2016,1,21:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5190,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,8,2016,1,21:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5191,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,5,Leptastrea,,transversa,24,8,2016,1,21:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5192,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,5,Leptastrea,,transversa,24,8,2016,1,21:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5193,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptoseris,,mycetoseroides,24,8,2016,1,20:42,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5194,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptoseris,,mycetoseroides,24,8,2016,1,20:42,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5195,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptoseris,,mycetoseroides,24,8,2016,2,20:42,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5196,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptoseris,,mycetoseroides,24,8,2016,1,20:42,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5197,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Lithophyllon,,undulatum,24,8,2016,1,20:07,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5198,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Lithophyllon,,undulatum,24,8,2016,1,20:07,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5199,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,cactus,24,8,2016,1,20:39,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5200,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,cactus,24,8,2016,3,20:39,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5201,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,cactus,24,8,2016,1,20:33,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5202,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,cactus,24,8,2016,1,20:30,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5203,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,cactus,24,8,2016,2,20:33,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5204,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,cactus,24,8,2016,1,20:30,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5205,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,cactus,24,8,2016,4,20:47,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5206,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,cactus,24,8,2016,1,20:47,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5207,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,decussata,24,8,2016,1,20:03,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5208,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Pavona,,decussata,24,8,2016,1,20:03,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5209,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,24,8,2016,1,20:48,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5210,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,24,8,2016,1,20:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5211,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,24,8,2016,1,20:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5212,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,24,8,2016,2,20:48,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5213,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,5,Psammocora,,nierstraszi,24,8,2016,1,20:23,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5214,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Psammocora,,nierstraszi,24,8,2016,1,20:23,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5215,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Psammocora,,nierstraszi,24,8,2016,1,20:25,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5216,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,5,Psammocora,,nierstraszi,24,8,2016,1,20:21,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5217,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Psammocora,,nierstraszi,24,8,2016,1,20:21,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5218,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,5,Psammocora,,nierstraszi,24,8,2016,1,20:25,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,"Chen, Chen & Chang unpublished",19,
5219,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Psammocora,,nierstraszi,24,8,2016,1,20:21,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5220,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Psammocora,,nierstraszi,24,8,2016,3,20:25,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5221,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,5,Psammocora,,nierstraszi,24,8,2016,1,20:21,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5222,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,5,Psammocora,,nierstraszi,24,8,2016,2,20:23,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5223,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Psammocora,,nierstraszi,24,8,2016,2,20:23,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5224,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,5,Psammocora,,nierstraszi,24,8,2016,3,20:25,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,6,05:30,18:19,Chang & Chen unpublished,17,
5361,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,4,Acropora,,hyacinthus,27,4,2016,3,21:03,FALSE,Approx,21:50,FALSE,Approx,Bundles,In situ,8,2016/4/22,5,05:24,18:19,Lin & Nozawa 2017,84,
5362,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,4,Acropora,,anthocercis,28,4,2016,2,21:37,FALSE,Approx,21:40,FALSE,Approx,Bundles,In situ,8,2016/4/22,6,05:23,18:19,Lin & Nozawa 2017,84,
5363,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,4,Acropora,,hyacinthus,28,4,2016,15,21:02,FALSE,Approx,21:50,FALSE,Approx,Bundles,In situ,8,2016/4/22,6,05:23,18:19,Lin & Nozawa 2017,84,
5364,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,4,Acropora,,hyacinthus,23,5,2016,3,,TRUE,,,TRUE,,Bundles,In situ,8,2016/5/22,1,05:10,18:30,Lin & Nozawa 2017,84,Data by trap
5365,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,4,Acropora,,anthocercis,24,5,2016,4,21:13,FALSE,Approx,21:15,FALSE,Approx,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5366,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,4,Acropora,,gemmifera,24,5,2016,5,21:15,FALSE,Exact,21:20,FALSE,Approx,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5367,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,4,Acropora,,hyacinthus,24,5,2016,13,21:08,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5368,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,6,Acropora,,intermedia,24,5,2016,2,21:20,FALSE,Approx,21:30,FALSE,Approx,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5369,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,6,Acropora,,lutkeni,24,5,2016,2,21:20,FALSE,Approx,21:20,FALSE,Approx,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5370,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,4,Acropora,,verweyi,24,5,2016,6,21:05,FALSE,Approx,21:20,FALSE,Approx,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5371,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,6,Montipora,,informis,25,5,2016,1,21:00,FALSE,Approx,21:00,FALSE,Approx,Bundles,In situ,8,2016/5/22,3,05:10,18:31,Lin & Nozawa 2017,84,
5372,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,6,Montipora,,venosa,25,5,2016,1,21:05,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,3,05:10,18:31,Lin & Nozawa 2017,84,
5373,Taiwan and coastal China,Taiwan,Lyudao,Dabaisha,22.637,121.494,6,Diploastrea,,heliopora,26,5,2016,3,22:11,FALSE,Exact,22:30,FALSE,Approx,Eggs,In situ,8,2016/5/22,4,05:09,18:32,Lin & Nozawa 2017,84,
5442,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Favites,,pentagona,29,4,2016,1,21:28,FALSE,Approx,21:28,FALSE,Approx,Bundles,In situ,8,2016/4/22,7,05:22,18:20,Lin & Nozawa 2017,84,
5443,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Platygyra,,daedalea,29,4,2016,1,22:06,FALSE,Approx,22:06,FALSE,Approx,Bundles,In situ,8,2016/4/22,7,05:22,18:20,Lin & Nozawa 2017,84,
5444,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,4,Acropora,,anthocercis,24,5,2016,2,21:25,FALSE,Approx,21:25,FALSE,Approx,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5445,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,4,Acropora,,gemmifera,24,5,2016,15,21:13,FALSE,Approx,21:50,FALSE,Approx,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5446,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,4,Acropora,,hyacinthus,24,5,2016,6,21:20,FALSE,Approx,21:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5447,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Montipora,,informis,24,5,2016,5,21:06,FALSE,Approx,21:35,FALSE,Approx,Bundles,In situ,8,2016/5/22,2,05:10,18:31,Lin & Nozawa 2017,84,
5448,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,4,Acropora,,gemmifera,25,5,2016,2,21:44,FALSE,Approx,21:50,FALSE,Approx,Bundles,In situ,8,2016/5/22,3,05:10,18:31,Lin & Nozawa 2017,84,
5449,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Montipora,,informis,25,5,2016,3,21:13,FALSE,Approx,21:35,FALSE,Approx,Bundles,In situ,8,2016/5/22,3,05:10,18:31,Lin & Nozawa 2017,84,
5450,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Dipsastraea,,pallida,27,5,2016,1,21:54,FALSE,Approx,21:54,FALSE,Approx,Bundles,In situ,8,2016/5/22,5,05:09,18:32,Lin & Nozawa 2017,84,
5451,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Dipsastraea,,speciosa,27,5,2016,5,21:49,FALSE,Approx,22:15,FALSE,Approx,Bundles,In situ,8,2016/5/22,5,05:09,18:32,Lin & Nozawa 2017,84,
5452,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Favites,,magnistellata,27,5,2016,3,22:00,FALSE,Approx,22:00,FALSE,Approx,Bundles,In situ,8,2016/5/22,5,05:09,18:32,Lin & Nozawa 2017,84,
5453,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Leptoria,,phrygia,27,5,2016,6,21:42,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,5,05:09,18:32,Lin & Nozawa 2017,84,
5454,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Montipora,,venosa,27,5,2016,5,22:24,FALSE,Approx,22:30,FALSE,Approx,Bundles,In situ,8,2016/5/22,5,05:09,18:32,Lin & Nozawa 2017,84,
5455,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Platygyra,,daedalea,27,5,2016,2,22:13,FALSE,Approx,22:13,FALSE,Approx,Bundles,In situ,8,2016/5/22,5,05:09,18:32,Lin & Nozawa 2017,84,
5456,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Platygyra,,sinensis,27,5,2016,2,22:40,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,5,05:09,18:32,Lin & Nozawa 2017,84,
5457,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Porites,,*massive,27,5,2016,6,21:31,FALSE,Approx,22:40,FALSE,Approx,Sperm,In situ,8,2016/5/22,5,05:09,18:32,Lin & Nozawa 2017,84,
5458,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Porites,,*massive,27,5,2016,8,21:31,FALSE,Approx,22:40,FALSE,Approx,Eggs,In situ,8,2016/5/22,5,05:09,18:32,Lin & Nozawa 2017,84,
5459,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Astrea,,curta,28,5,2016,1,22:38,FALSE,Approx,22:38,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5460,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Cyphastrea,,chalcidicum,28,5,2016,1,22:25,FALSE,Approx,22:25,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5461,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Dipsastraea,,lizardensis,28,5,2016,2,21:55,FALSE,Approx,22:05,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5462,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Dipsastraea,,pallida,28,5,2016,2,22:12,FALSE,Approx,22:30,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5463,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Dipsastraea,,speciosa,28,5,2016,15,21:31,FALSE,Approx,22:15,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5464,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Favites,,abdita,28,5,2016,5,21:40,FALSE,Approx,22:05,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5465,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Favites,,magnistellata,28,5,2016,3,22:40,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5466,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Favites,,pentagona,28,5,2016,2,21:44,FALSE,Approx,22:00,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5467,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Galaxea,,fascicularis,28,5,2016,1,22:25,FALSE,Approx,22:25,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5468,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Goniastrea,,edwardsi,28,5,2016,2,21:40,FALSE,Approx,22:00,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5469,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Leptoria,,phrygia,28,5,2016,5,21:40,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5470,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Montipora,,venosa,28,5,2016,4,21:38,FALSE,Approx,21:50,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5471,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Platygyra,,daedalea,28,5,2016,1,22:20,FALSE,Approx,22:20,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5472,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Platygyra,,pini,28,5,2016,4,21:50,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,Conflict between paper and datasheet
5473,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Platygyra,,ryukyuensis,28,5,2016,5,21:40,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5474,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Platygyra,,sinensis,28,5,2016,3,22:40,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5475,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Porites,,*massive,28,5,2016,5,21:27,FALSE,Approx,21:50,FALSE,Approx,Eggs,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5476,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Porites,,*massive,28,5,2016,2,21:27,FALSE,Approx,21:40,FALSE,Approx,Sperm,In situ,8,2016/5/22,6,05:09,18:33,Lin & Nozawa 2017,84,
5477,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Favites,,pentagona,29,5,2016,2,21:40,FALSE,Approx,22:00,FALSE,Approx,Bundles,In situ,8,2016/5/22,7,05:09,18:33,Lin & Nozawa 2017,84,
5478,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Leptoria,,phrygia,29,5,2016,4,22:08,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,7,05:09,18:33,Lin & Nozawa 2017,84,
5479,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Montipora,,venosa,29,5,2016,3,22:13,FALSE,Approx,22:20,FALSE,Approx,Bundles,In situ,8,2016/5/22,7,05:09,18:33,Lin & Nozawa 2017,84,
5480,Taiwan and coastal China,Taiwan,Lyudao,Gonggan,22.68,121.49,5,Platygyra,,pini,29,5,2016,4,22:23,FALSE,Approx,22:40,FALSE,Approx,Bundles,In situ,8,2016/5/22,7,05:09,18:33,Lin & Nozawa 2017,84,
